corruption,n_refreshes,r,a,x,acc,n
brightness/s5,179,0.7055535316467285,0.999,6.853552395683362,0.6875,32
brightness/s5,180,0.6801859140396118,0.999,6.880153587165958,0.78125,32
brightness/s5,181,0.7359905242919922,0.999,6.893454182907256,0.71875,32
brightness/s5,182,0.7744480967521667,0.999,6.900104480777904,0.75,32
brightness/s5,183,0.7079721689224243,0.999,6.903429629713228,0.625,32
brightness/s5,184,0.7041935920715332,0.999,6.905092204180891,0.65625,32
brightness/s5,185,0.7214510440826416,0.999,6.905923491414722,0.65625,32
brightness/s5,186,0.6601718664169312,0.999,6.906339135031637,0.53125,32
brightness/s5,187,0.746705174446106,0.999,6.906546956840096,0.65625,32
brightness/s5,188,0.7034057378768921,0.999,6.906650867744324,0.5625,32
brightness/s5,189,0.7488045692443848,0.999,6.906702823196438,0.78125,32
brightness/s5,190,0.7369970083236694,0.999,6.906728800922496,0.75,32
brightness/s5,191,0.7147512435913086,0.999,6.906741789785524,0.75,32
brightness/s5,192,0.7211100459098816,0.999,6.906748284217039,0.65625,32
brightness/s5,193,0.5923214554786682,0.9547245067075861,4.977702604624438,0.5625,32
brightness/s5,194,0.5813215374946594,0.9369750038365602,3.8384138987523535,0.71875,32
brightness/s5,195,0.7906675338745117,0.999,5.372584338700453,0.78125,32
brightness/s5,196,0.6711520552635193,0.999,6.139669558674504,0.6875,32
brightness/s5,197,0.6617345213890076,0.999,6.523212168661528,0.6875,32
brightness/s5,198,0.6905809640884399,0.999,6.714983473655041,0.625,32
brightness/s5,199,0.623287558555603,0.999,6.810869126151797,0.625,32
brightness/s5,200,0.6845065951347351,0.999,6.858811952400175,0.6875,32
brightness/s5,201,0.7198500633239746,0.999,6.882783365524364,0.78125,32
brightness/s5,202,0.6895078420639038,0.999,6.894769072086459,0.5625,32
brightness/s5,203,0.7152981162071228,0.999,6.900761925367506,0.8125,32
brightness/s5,204,0.6691281795501709,0.999,6.90375835200803,0.625,32
brightness/s5,205,0.8075533509254456,0.999,6.905256565328291,0.78125,32
brightness/s5,206,0.6983601450920105,0.999,6.906005671988423,0.65625,32
brightness/s5,207,0.6579172611236572,0.999,6.906380225318488,0.59375,32
brightness/s5,208,0.7009649276733398,0.999,6.90656750198352,0.71875,32
brightness/s5,209,0.758385181427002,0.999,6.906661140316037,0.6875,32
brightness/s5,210,0.6818637251853943,0.999,6.906707959482295,0.75,32
