corruption,n_samples,r_l,r_s,r_l_ema,r_s_ema,large_acc_ema,small_acc_ema,large_ent_ema,small_ent_ema,duo_duo_acc_ema
gaussian_noise/s5,17152.0,0.6686539649963379,0.5154727697372437,0.6649555966887893,0.5089614605991928,0.40804460907697354,0.2713611725769761,1.6184328422830518,2.461450036891153,0.41061526861019815
gaussian_noise/s5,17280.0,0.6649061441421509,0.5111402869224548,0.6649466053166733,0.5093576108397858,0.4048774074266147,0.26179550483570774,1.620001123104801,2.4585668308040094,0.40698067431743484
gaussian_noise/s5,17408.0,0.6556549072265625,0.5173253417015076,0.6632572056639259,0.5108062891782806,0.4093883333490484,0.2639122312292154,1.6299938443744537,2.447982489724099,0.41252964262335573
gaussian_noise/s5,17536.0,0.6548577547073364,0.5189682245254517,0.6617300327627278,0.5122902774232209,0.42018136364922143,0.27132591646026716,1.6415440237070502,2.426504107761767,0.42275152578274555
gaussian_noise/s5,17664.0,0.6553349494934082,0.5017166137695312,0.6605672903501242,0.51036779312255,0.41480747934936296,0.26744847710385494,1.659397103207657,2.4371454708535993,0.41833079382224636
gaussian_noise/s5,17792.0,0.6962997913360596,0.5589991807937622,0.6670641087112033,0.5192098636082249,0.43171748310402425,0.27563966308497223,1.6329304341435562,2.3872123842423223,0.4346001949454743
gaussian_noise/s5,17920.0,0.6598601341247559,0.6058475971221924,0.665754295150031,0.5349621787925826,0.4270870316305653,0.28802336070588636,1.637607658231269,2.2881653540501588,0.4322865231372062
gaussian_noise/s5,18048.0,0.6526477336883545,0.5451804399490356,0.6633712839751806,0.5368200444573922,0.4190371167886443,0.28537138603208884,1.6598555643374355,2.272431630966576,0.4261321552940778
gaussian_noise/s5,18176.0,0.6264275312423706,0.4843361973762512,0.6566542380237606,0.5272775268062756,0.40392809555434533,0.2817811340262545,1.6936856073965778,2.3346702340604324,0.4139944906951545
gaussian_noise/s5,18304.0,0.6711206436157227,0.5602388978004456,0.6592844935859354,0.5332705033506702,0.40861162363537346,0.27316183693057183,1.6734515073215541,2.300006483091126,0.4168477651142173
gaussian_noise/s5,18432.0,0.6713119745254517,0.519910454750061,0.6614713083022111,0.5308414036051049,0.4138640557016692,0.26895059385228604,1.6587256769415122,2.3032817304891973,0.4234436260025414
gaussian_noise/s5,18560.0,0.6660429239273071,0.5315805673599243,0.6623025111431377,0.530975797015072,0.41247968193772927,0.26834594042459764,1.651330203907846,2.2942397372908996,0.42173796672935204
gaussian_noise/s5,18688.0,0.6593430042266846,0.5567488074302673,0.6617644189765098,0.5356617989087439,0.41418792158541484,0.276373951256489,1.6619295188761503,2.257636984125127,0.4260242455058335
gaussian_noise/s5,18816.0,0.6830373406410217,0.5569647550582886,0.665632222915512,0.5395350636632066,0.4070628449335212,0.27726050557349097,1.631193001891544,2.223617997983924,0.4195880190502274
gaussian_noise/s5,18944.0,0.6670450568199158,0.5020503997802734,0.6658891018072217,0.5327196702299459,0.3813468731274264,0.26236086819649257,1.6278303535082423,2.258019767473907,0.39585610649564057
gaussian_noise/s5,19072.0,0.6576806306838989,0.5325111150741577,0.6643966525120721,0.5326817511107117,0.380192896195167,0.2601134376153121,1.6365709796248633,2.238878598758392,0.3934845416782513
gaussian_noise/s5,19200.0,0.6459026336669922,0.5547803044319153,0.6610341036311486,0.5366996698963851,0.3835100968869548,0.2653769035034372,1.6436633165342232,2.219345551416667,0.3958055341003874
gaussian_noise/s5,19328.0,0.6914323568344116,0.5909060835838318,0.6665610587590146,0.5465553814759208,0.394746897452963,0.2796265574119031,1.6137988049059526,2.1610206325097994,0.4062272551730442
gaussian_noise/s5,19456.0,0.6573436856269836,0.5573971271514893,0.664885172735009,0.5485266079623877,0.3812133706433333,0.27850127424610255,1.6050965361922502,2.161205927830727,0.3948677542324907
gaussian_noise/s5,19584.0,0.6887919902801514,0.5893591642379761,0.6692318668341257,0.5559507091034037,0.39570866688999995,0.29320558801953844,1.5678374420347148,2.1135298124512145,0.40972134437203783
gaussian_noise/s5,19712.0,0.6844919919967651,0.6044523119926453,0.6720064350455146,0.564769182355993,0.4033070910918181,0.2938727538341678,1.559278589818342,2.0760838534257715,0.42045382721348545
gaussian_noise/s5,19840.0,0.6588727235794067,0.5818630456924438,0.6696184875062222,0.567877157508075,0.39958080180239663,0.29441861677340997,1.5723467704925729,2.0570315295313084,0.42355313135648803
